일시,요일,공휴일여부,조중석,1,2,3,4,5,6,7,8,9,잔반량
20171201,금요일,,1,찹쌀밥,돈육김치찌개,브로콜리어묵조림,생선까스,깍두기,바나나개,,,,
20171201,금요일,,2,혼합잡곡밥,오리불고기,잡채,배추김치,상추깻잎쌈,마블슈발츠,경단미역국,,,
20171201,금요일,,3,귤,오므라이스+스테이크소스,유부된장국,겨울초겉절이,통닭다리오븐구이,깍두기,,,,
20171202,토요일,,1,찹쌀밥,두부된장국,순살닭볶음탕,스크램블에그,배추김치,스위트롤(초코or고구마),,,,
20171202,토요일,,2,반달단무지,라임레몬주스,순살강정꼬치,상추겉절이,자장면(중화면),,,,,
20171204,월요일,,1,찹쌀밥,닭개장,돈육메추리알조림,두부구이+양념장,배추김치,과일푸딩,,,,
20171204,월요일,,2,버섯카로틴밥,짬뽕국,비름나물,양념족발,늙은호박전,배추김치,사과(부사),,,
20171204,월요일,,3,보리밥,삼색떡국,콩나물무침,치킨피자,배추김치,가마보꼬조림,,,,
20171205,화요일,,1,쌀밥,쇠고기미역국,감자어묵조림,새우달걀찜,깍두기,귤,메이플피칸파이,,,
20171205,화요일,,2,기장밥,라따뚜이 파스타,근대된장국,수제양념파닭,배추김치,시금치나물,가을단감,,,
20171205,화요일,,3,클로렐라쌀밥,오색만두국,돼지갈비떡찜,배추김치,호상요구르트,야채쫄면무침,,,,
20171206,수요일,,1,찹쌀밥,돈육김치찌개,사과오이초무침,수제너비아니구이,총각김치,크림치즈브라우니,,,,
20171206,수요일,,2,흑미밥,돼지국밥/다데기,부추겉절이,석박지,김치퀘사디아,요구르트,,,,
20171206,수요일,,3,혼합잡곡밥,양송이크림스프,양상추샐러드/오리엔탈,노블치즈돈까스,웨지감자-완제,배추김치,키위,,,
20171207,목요일,,1,쌀밥,허니버터갈릭,연두부국,돌돌고기떡말이,오이양파무침,배추김치,바나나,,,
20171207,목요일,,2,차조밥,삼색수제비국,단호박돈육볶음,참나물초무침,새우부추만두,배추김치,미숫가루,,,
20171207,목요일,,3,베이컨파래볶음밥,달걀파국,단배추겉절이,닭꼬치,석박지,쿠키번,,,,
20171208,금요일,,1,영양닭죽,햄구이,배추김치,사과(부사),모닝빵+딸기잼,,,,,
20171208,금요일,,2,찰옥수수밥,배추김치,상추쌈+쌈장,녹차돈육오븐구이+바베큐소스,맑은콩나물국,삼치씨테이크+요구르트양파소스,,,,
20171208,금요일,,3,동글미니밥,탄탄면,수제왕새우튀김,배추김치,부추적양파무침,오파주스,,,,
20171209,토요일,,1,북어국,찹쌀밥,청경채겉절이,크로크무슈,배추김치,허브치킨브로콜리볶음,,,,
20171209,토요일,,2,로제스파게티,동글미니밥,오이피클,모듬감자튀김,청포도플리또,갈릭바게트,,,,
20171211,월요일,,1,찹쌀밥,참치김치찌개,잡채말이어묵조림,치킨너겟+소스,총각김치,안흥찐빵,,,,
20171211,월요일,,2,녹두밥,안동찜닭,단배추겉절이,돼지고기가 들어간 김치전,배추김치,꽃게탕,,,,
20171211,월요일,,3,옥수수밥,들깨시락국,매운콩나물무침,배추김치,돈육당면볶음,방울토마토,고등어카레구이,,,
20171212,화요일,,1,깍두기,찹쌀밥,쇠고기계란탕,비엔나메추리알조림,과일넣은플레인요거트,크렌베리멸치볶음,,,,
20171212,화요일,,2,인델리카레라이스,가쓰오장국,배추김치,사과(부사),갈릭치킨,겨울초겉절이,,,,
20171212,화요일,,3,흑미밥,돈육김치찌개,새우살 호박나물,오리훈제+양상추샐러드,알감자버터구이,배추김치,랜덤라떼,딸기),,
20171213,수요일,,1,찹쌀밥,오색옹심이미역국,햄,콘계란찜,돈육폭찹,총각김치,파인애플,,,
20171213,수요일,,2,보리밥,버섯매운탕국,치즈불닭,시금치나물,배추김치,연두부+양념장,귤,,,
20171213,수요일,,3,보리밥,근대된장국,비벼먹는찜닭,사과무생채,배추김치,고기김치군만두,군고구마,,,
20171214,목요일,,1,찹쌀밥,단배추된장국,순살닭간장조림,올방개묵무침,배추김치,에그타르트,사과(부사),,,
20171214,목요일,,2,기장밥,등뼈감자탕,오이양파무침,석박지,키위,감자샐러드,칠리소스닭날개구이,,,
20171214,목요일,,3,콩나물밥,순두부달걀탕,브로콜리참깨무침,김치치즈함박스테이크,배추김치,공주밤찐빵,,,,
20171215,금요일,,1,쌀밥,콩비지찌개,감자어묵조림,훈제오리검은깨소스무침,배추김치,찹쌀떡,,,,
20171215,금요일,,2,쇠고기주먹밥,잔치국수,깍두기,치킨스테이크+머스타드소스,아이스홍시,,,,,
20171218,월요일,,1,찹쌀밥,수제찰보리빵,새우콩나물국,윌도프샐러드,떡갈비야채볶음,배추김치,귤,,,
20171218,월요일,,2,혼합잡곡밥,한우버섯전골,취나물된장무침,탕수육,부추전,배추김치,호상요구르트,,,
20171218,월요일,,3,불고기야채비빔밥(면기),달걀파국,배추김치,화인콜(자두),단호박핫도그,,,,,
20171219,화요일,,1,떡강황만두국(한그릇),도라지오이무침,배추김치,그릴크림치즈미트번,꿀뿌린 토마토,찹쌀밥,,,,
20171219,화요일,,2,검정쌀밥,속배추겉절이,야채계란말이,깍두기,북어무채국,오삼불고기,츄러스,,,
20171219,화요일,,3,해물굴소스볶음밥,파프리카오이초무침,핫크리스피통살치킨,깍두기,새우두부맑은국,얼려먹는요구르트,,,,
20171220,수요일,,1,찹쌀밥,매운어묵국,연두부+양념장,배추김치,아침에먹는오렌지주스,돼지고기고추장볶음,,,,
20171220,수요일,,2,매운순대국,버섯카로틴밥,시금치나물,스윗치즈치킨,배추김치,골뱅이소면무침,사과(부사),,,
20171220,수요일,,3,닭갈비야채볶음밥,방아멸치시락국,단배추겉절이,깍두기,스프링감자,다노디노요거트,,,,
20171221,목요일,,1,쇠고기야채죽,매운콩나물무침,시금치프리타타,배추김치,치즈케익,,,,,
20171221,목요일,,2,쥐눈이콩밥,두부새우젓국,상추배추쌈,불닭볶음납작면,배추김치,돼지수육과새송이버섯,,,,
20171221,목요일,,3,귤,치킨마요덮밥,팽이버섯된장국,오이생채,배추김치,피자토스트,,,,
20171222,금요일,,1,찹쌀밥,모닝빵감자샌드위치,오색만두국,알감자스팸구이,도시락김,배추김치,바나나,,,
20171222,금요일,,2,닭꼬치,딸기,김치볶음밥,우동국,깍두기,,,,,
20180102,화요일,,1,떡강황만두국(한그릇),배추김치,윌요구르트,찹쌀밥,크렌베리멸치볶음,치킨스테이크+머스타드소스,감귤빵,,,
20180102,화요일,,2,수수밥,버섯매운탕국,간장닭갈비,청경채부추겉절이,돼지고기가 들어간 김치전,깍두기,딸기,,,
20180102,화요일,,3,찰옥수수밥,양송이크림스프,치즈통등심롤+데미글라스소스,모듬감자튀김,배추김치,사과치커리초무침,초코라떼,,,
20180103,수요일,,1,찹쌀밥,유부보쌈어묵국,미트볼떡조림,두부구이+양념장,배추김치,포도즙,바나나,,,
20180103,수요일,,2,혼합잡곡밥,오색옹심이미역국,오리불고기,파프리카잡채,배추김치,상추무쌈(feat쌈장),우유 큐브케익,,,
20180103,수요일,,3,통밀밥,감자수제비국,라볶이,파닭/파채소스,배추김치,아삭고추된장무침,초코볼토핑요거트,,,
20180104,목요일,,1,시나몬토스트,꿀뿌린 토마토,찹쌀밥,돈육김치찌개,계란찜,배추김치,마파두부,,,
20180104,목요일,,2,아이스홍시,기장밥,녹차돈육오븐구이+바베큐소스,배추김치,골뱅이소면무침,양배추케일쌈(표준년월),북어국,,,
20180104,목요일,,3,수수밥,짬뽕국(면),가마보꼬조림,무나물,탕수육,배추김치,츄러스,,,
20180105,금요일,,1,쌀밥,육개장,꽈리고추메추리알조림,공주밤찐빵,오렌지,손두부+김치볶음,석박지,,,
20180105,금요일,,2,단배추겉절이,배추김치,닭꼬치,제주식 괴기국수,동글미니밥,랜덤라떼,딸기),,,
20180108,월요일,,1,찹쌀밥,오색물만두국,떡고기말이조림,오색찐빵,매운콩나물무침,배추김치,자몽주스,,,
20180108,월요일,,2,쌀밥,돼지국밥/다데기,부추겉절이,총각김치,오렌지,핫크리스피통살치킨,,,,
20180108,월요일,,3,현미밥,건새우아욱국,치즈불닭,콩나물무침,배추김치,골드키위,크림치즈고로케+케첩,,,
20180109,화요일,,1,새우살 호박나물,찹쌀밥,부대찌개,시금치프리타타,생딸기석류주스,모닝빵+딸기잼,깍두기,,,
20180109,화요일,,2,기장밥,닭다리삼계탕,오이치커리무침,석박지,아이스크림(딸기맛or바닐라맛),김치퀘사디아,,,,
20180109,화요일,,3,혼합잡곡밥,미소된장국,가지나물,양념족발,고등어카레구이,배추김치,사과(부사),,,
20180110,수요일,,1,쌀밥,수제찰보리빵,순두부찌개,파프리카오이샐러드,배추김치,귤,그릴크림치즈미트번,,,
20180110,수요일,,2,산채비빔밥,두부탕국,달걀후라이,배추김치,오징어먹물콤비네이션피자(조각),파인애플주스,,,,
20180110,수요일,,3,눈꽃치즈스테이크,찰옥수수밥,양상추황도샐러드,배추김치,딸기,양송이크림스프,치즈볼,,,
20180111,목요일,,1,군고구마,찹쌀밥,떡갈비피망볶음,깍두기,숙주애호박나물,도시락김,니모어묵국,씨없는포도,,
20180111,목요일,,2,쌀밥,시금치된장국,새우부추만두,오이생채,갈릭치킨,배추김치,수제망고요거트,,,
20180111,목요일,,3,훈제오리묶은지볶음밥,건새우근대국,감자조림,총각김치,스테이크대만치즈감자,마시는 젤리음료,,,,
20180112,금요일,,1,찹쌀밥,꽃게탕,순살닭간장조림,청경채부추겉절이,배추김치,계란품은토스트,키위,,,
20180112,금요일,,2,퐁크러쉬,수제왕새우튀김,삼색소보로덥밥(면기),백김치,조갯살된장국,,,,,
20180115,월요일,,1,쌀밥,참치김치찌개,비엔나페네칠리볶음,메추리알감자범벅,깍두기,마시는 요거트(♡),,,,
20180115,월요일,,2,겨울초겉절이,인델리카레라이스,건새우근대국,배추김치,닭강정,파인애플,,,,
20180115,월요일,,3,동글미니밥,그린샐러드딸기요거트드레싱,청포도플리또,로제스파게티,오이피클,갈릭바게트,배추김치,,,
20180116,화요일,,1,귤,닭살조랭이떡구이(추천-중고-봄),찹쌀밥,콩비지찌개,매운콩나물무침,깍두기,에그타르트,,,
20180116,화요일,,2,기장밥,매운순대국,석박지,딸기,오삼불고기,상추겉절이,가마보꼬조림,,,
20180116,화요일,,3,화인콜(자두),오색현미밥,단배추된장국,등갈비조림,카프라제치즈토마토카나페,알감자버터구이,배추김치,,,
20180117,수요일,,1,쌀밥,삼겹살김치찌개,베이컨스크램블에그,총각김치,후룻볼,트로피칼,파인애,삼치데리야끼조림,,
20180117,수요일,,2,검정쌀밥,감자수제비국,치즈불닭,오징어야채무침,애호박나물,배추김치,사과(부사),,,
20180117,수요일,,3,하와이안볶음밥,들깨무채국,달걀떡볶이,배추김치,생크림호떡,파닭간장꼬치,,,,
20180118,목요일,,1,찹쌀밥,쇠고기무국,마파두부,케이준치킨샐러드,배추김치,사과(부사),,,,
20180118,목요일,,2,자장면,단무지,오렌지,왕왕만두,단배추부추겉절이,도마슈노 요구르트,,,,
20180118,목요일,,3,흑미밥,근대된장국,파프리카오이초무침,치킨피자,배추김치,스프링감자,젤리파인애플음료,,,
20180119,금요일,,1,브로콜리어묵조림,밀크커스터드푸딩,귤,쌀밥,쇠고기국,배추김치,알감자스팸구이,,,
20180119,금요일,,2,불고기야채비빔밥(면기),달걀파국,배추김치,감자핫도그,메치니코프,,,,,
20180125,목요일,,1,쌀밥,부대찌개,오렌지,도시락김,배추김치,애플파이,계란찜,크렌베리멸치볶음,,
20180125,목요일,,2,석박지,오리훈제/머스터드,현미밥,콩가루배추국,고등어무조림,레몬무쌈,저농약사과즙,,,
20180125,목요일,,3,보리밥,두부된장국,청경채나물,주꾸미볶음,콘치즈떡갈비,배추김치,귤,,,
20180126,금요일,,1,찹쌀밥,떡국,허브치킨브로콜리볶음,연두부+양념장,배추김치,바나나개,,,,
20180126,금요일,,2,혼합잡곡밥,홍합탕,돼지수육+쌈장,감자피망전,석박지,상추,깻잎+쌈장,호상요구르트,,
20180126,금요일,,3,동글미니밥,탄탄면,시금치나물,깍두기,치킨또띠아,달콤한두유,,,,
20180127,토요일,,1,찹쌀밥,쇠고기계란탕,시리얼+우유,과일샐러드,치즈연어스테이크+양파크리미소,배추김치,,,,
20180127,토요일,,2,치아바타햄버거,모듬감자튀김,오라떼(사과,복숭아,양상추황도샐러드,,,,,
20180129,월요일,,1,쌀밥,삼겹살김치찌개,매운감자조림,고추잡채꽃빵,총각김치,오렌지,군고구마,,,
20180129,월요일,,2,충무김밥+오채어묵세트,잔치국수,석박지,라임레몬주스,순살강정꼬치,,,,,
20180129,월요일,,3,혼합잡곡밥,야채쫄면무침,우리밀꼬지어묵국,닭날개두반장조림,배추김치,시금치나물,오레오와플,,,
20180130,화요일,,1,찹쌀밥,들깨새알미역국,감자샐러드,돈육당면볶음,배추김치,쿠키번,방울토마토,,,
20180130,화요일,,2,기장밥,버섯매운탕국,콩나물무침,조기구이,배추김치,닭고구마조림,딸기,,,
20180130,화요일,,3,보리밥,시락국,애호박새우살볶음,배추김치,찹쌀떡,라따뚜이 파스타,겹치즈돈까스,,,
20180131,수요일,,1,쌀밥,만두국,훈제오리김치볶음,감자햄볶음,배추김치,애플파이,키위주스,,,
20180131,수요일,,2,달걀양파국,단무지,씨없는포도,자장잡채밥,납작비빔만두,배추김치,,,,
20180131,수요일,,3,수수밥,불닭볶음납작면,땡초콩나물국,청경채나물,돈바베큐구이,배추김치,요구르트,,,
20180201,목요일,,1,찹쌀밥,시금치프리타타,깍두기,크로크무슈,아침에먹는오렌지주스,쇠고기전골,고기김치군만두,,,
20180201,목요일,,2,검정쌀밥,시금치나물,돈육김치찜,배추김치,참치계란말이,매운어묵국,사과(부사),,,
20180201,목요일,,3,보리밥,사과오이초무침,배추김치,오리훈제/머스터드,딸기,얼큰수제비국,크림치즈고로케+케첩,,,
20180202,금요일,,1,찹쌀밥,참치김치찌개,감자샐러드,떡갈비조림,총각김치,모닝빵+딸기잼,,,,
20180202,금요일,,2,혼합잡곡밥,새우미역국,돼지수육+쌈장,파프리카잡채,상추+쌈배추+쌈장,배추김치,초코설기,,,
20180202,금요일,,3,달걀떡볶이,겨울초겉절이,배추김치,하와이안볶음밥,오렌지,김말이+만두튀김,들깨시락국,,,
20180203,토요일,,1,찹쌀밥,연두부+양념장,배추김치,골드키위,텐더샐러드,쇠고기계란탕,,,,
20180203,토요일,,2,인델리카레라이스,가쓰오장국,배추김치,브로콜리초회,유산균음료(락토바실러스),감자핫도그,,,,
20180205,월요일,,1,호상요구르트,찹쌀밥,알감자스팸구이,경단미역국,깍두기,돈육불고기,,,,
20180205,월요일,,2,현미밥,오색만두국,사과무생채,부추전,배추김치,닭강정,,,,
